curr_state	curr_action	next_reward	next_state	old_value	new_value
121	-1	0	248	0.0	0.0
248	-1	0	383	0.0	0.0
383	0	0	503	0.0	0.0
503	0	0	623	0.0	0.0
623	0	0	743	0.0	0.6561000000000001
743	-1	0	862	0.0	0.7290000000000001
862	0	0	854	0.7290000000000001	0.7290000000000001
854	1	0	847	0.81	0.81
847	-1	0	966	0.0	0.0
966	-1	0	957	0.0	0.0
957	0	0	821	0.0	0.0
821	0	0	685	0.0	0.0
685	-1	0	548	0.0	0.0
548	1	0	421	0.0	0.0
421	1	0	286	0.0	0.0
286	-1	0	277	0.0	0.0
277	0	0	141	0.0	0.0
141	1	0	6	0.0	0.0
6	1	0	7	0.0	0.0
7	1	0	128	0.0	0.0
128	0	0	256	0.0	0.0
256	0	0	384	0.0	0.0
384	-1	0	519	0.0	0.0
519	1	0	640	0.0	0.0
640	1	0	769	0.0	0.0
769	-1	0	904	0.0	0.0
904	0	0	1032	0.0	0.0
1032	0	0	1160	0.0	0.0
1160	0	0	1288	0.0	0.0
1288	1	0	1417	0.0	0.0
1417	0	0	1553	0.0	0.0
1553	-1	0	1688	0.0	0.0
1688	1	0	1817	0.0	0.0
1817	1	0	1954	0.0	0.0
1954	-1	0	1961	0.0	0.0
1961	1	0	1970	0.0	0.0
1970	1	0	1979	0.0	0.0
1979	0	0	1859	0.0	0.0
1859	-1	0	1738	0.0	0.0
1738	0	0	1746	0.0	0.0
1746	0	0	1754	0.0	0.0
1754	-1	0	1761	0.0	0.0
1761	0	0	1897	0.0	0.0
1897	-1	0	2032	0.0	0.0
2032	0	0	2032	0.0	0.0
2032	0	0	2032	0.0	0.0
2032	0	0	2032	0.0	0.0
2032	1	0	2033	0.0	0.0
2033	-1	0	2040	0.0	0.0
2040	-1	0	2047	0.0	0.0
2047	1	0	2032	0.0	0.0
2032	1	0	2033	0.0	0.0
2033	-1	0	2040	0.0	0.0
2040	1	0	2041	0.0	0.0
2041	0	0	2041	0.0	0.0
2041	1	0	2042	0.0	0.0
2042	-1	0	2041	0.0	0.0
2041	1	0	2042	0.0	0.0
2042	-1	0	2041	0.0	0.0
2041	-1	0	2040	0.0	0.0
2040	-1	0	2047	0.0	0.0
2047	0	0	2039	0.0	0.0
2039	-1	0	2030	0.0	0.0
2030	0	0	2022	0.0	0.0
2022	0	0	2014	0.0	0.0
2014	0	0	2006	0.0	0.0
2006	1	0	1999	0.0	0.0
1999	0	0	1991	0.0	0.0
1991	0	0	1983	0.0	0.0
1983	1	0	1968	0.0	0.0
1968	1	0	1969	0.0	0.0
1969	-1	0	1976	0.0	0.0
1976	0	0	1976	0.0	0.0
1976	1	0	1977	0.0	0.0
1977	0	0	1985	0.0	0.0
1985	-1	0	1992	0.0	0.0
1992	1	0	1993	0.0	0.0
1993	1	0	2002	0.0	0.0
2002	1	0	2011	0.0	0.0
2011	-1	0	1890	0.0	0.0
1890	0	0	1898	0.0	0.0
1898	1	0	1907	0.0	0.0
1907	1	0	1788	0.0	0.0
1788	1	0	1661	0.0	0.0
1661	0	0	1525	0.0	0.47829690000000014
1525	-1	0	1388	0.0	0.0
1388	1	0	1261	0.0	0.0
1261	1	0	1126	0.0	0.0
1126	-1	0	1117	0.0	0.7290000000000001
1117	1	0	982	0.81	0.81
982	-1	0	973	0.0	0.0
973	0	0	837	0.0	0.0
837	-1	0	700	0.0	0.0
700	0	0	572	0.0	0.0
572	-1	0	443	0.0	0.0
443	0	0	323	0.0	0.0
323	1	0	204	0.0	0.0
204	1	0	77	0.0	0.0
77	0	0	69	0.0	0.0
69	0	0	61	0.0	0.0
61	0	0	53	0.0	0.0
53	1	0	46	0.0	0.0
46	0	0	38	0.0	0.0
38	1	0	31	0.0	0.0
31	0	0	151	0.0	0.0
151	1	0	264	0.0	0.0
264	-1	0	399	0.0	0.0
399	-1	0	518	0.0	0.0
518	1	0	519	0.0	0.0
519	-1	0	646	0.0	0.0
646	-1	0	645	0.0	0.0
645	-1	0	516	0.0	0.0
516	1	0	389	0.0	0.0
389	-1	0	260	0.0	0.0
260	-1	0	131	0.0	0.0
131	-1	0	10	0.0	0.0
10	0	0	18	0.0	0.0
18	1	0	27	0.0	0.0
27	0	0	35	0.0	0.0
35	0	0	43	0.0	0.0
43	1	0	52	0.0	0.0
52	1	0	53	0.0	0.0
53	0	0	45	0.0	0.0
45	0	0	37	0.0	0.0
37	1	0	30	0.0	0.0
30	1	0	23	0.0	0.0
23	1	0	136	0.0	0.0
136	-1	0	271	0.0	0.0
271	-1	0	390	0.0	0.0
390	-1	0	389	0.0	0.0
389	0	0	261	0.0	0.0
261	0	0	133	0.0	0.0
133	-1	0	4	0.0	0.0
4	1	0	5	0.0	0.0
5	0	0	5	0.0	0.0
5	1	0	6	0.0	0.0
6	1	0	7	0.0	0.0
7	1	0	128	0.0	0.0
128	1	0	257	0.0	0.0
257	0	0	393	0.0	0.0
393	1	0	530	0.0	0.0
530	1	0	539	0.0	0.0
539	0	0	419	0.0	0.0
419	1	0	300	0.0	0.0
300	1	0	173	0.0	0.0
173	0	0	37	0.0	0.0
37	-1	0	28	0.0	0.0
28	0	0	28	0.0	0.0
28	0	0	28	0.0	0.0
28	0	0	28	0.0	0.0
28	0	0	28	0.0	0.0
28	-1	0	27	0.0	0.0
27	0	0	35	0.0	0.0
35	-1	0	42	0.0	0.0
42	1	0	51	0.0	0.0
51	0	0	59	0.0	0.0
59	1	0	68	0.0	0.0
68	-1	0	67	0.0	0.0
67	-1	0	74	0.0	0.0
74	1	0	83	0.0	0.0
83	0	0	91	0.0	0.0
91	0	0	99	0.0	0.0
99	1	0	108	0.0	0.0
108	-1	0	107	0.0	0.0
107	1	0	116	0.0	0.0
116	1	0	117	0.0	0.0
117	-1	0	108	0.0	0.0
108	-1	0	107	0.0	0.0
107	0	0	115	0.0	0.0
115	0	0	123	0.0	0.0
123	1	0	124	0.0	0.0
124	-1	0	123	0.0	0.0
123	1	0	124	0.0	0.0
124	0	0	124	0.0	0.0
124	-1	0	123	0.0	0.0
123	-1	0	122	0.0	0.0
122	1	0	123	0.0	0.0
123	1	0	124	0.0	0.0
124	1	0	125	0.0	0.0
125	1	0	118	0.0	0.0
118	-1	0	109	0.0	0.0
109	0	0	101	0.0	0.0
101	0	0	93	0.0	0.0
93	1	0	86	0.0	0.0
86	-1	0	77	0.0	0.0
77	0	0	69	0.0	0.0
69	1	0	62	0.0	0.0
62	-1	0	53	0.0	0.0
53	1	0	46	0.0	0.0
46	1	0	39	0.0	0.0
39	-1	0	158	0.0	0.0
158	1	0	151	0.0	0.0
151	1	0	264	0.0	0.0
264	1	0	393	0.0	0.0
393	-1	0	528	0.0	0.0
528	0	0	656	0.0	0.0
656	-1	0	791	0.0	0.0
791	0	0	911	0.0	0.0
911	-1	0	1030	0.0	0.0
1030	-1	0	1029	0.0	0.0
1029	1	0	902	0.0	0.0
902	1	0	903	0.0	0.0
903	-1	0	1030	0.0	0.0
1030	0	0	1030	0.0	0.0
1030	0	0	1030	0.0	0.0
1030	1	0	1031	0.0	0.0
1031	-1	0	1158	0.0	0.0
1158	-1	0	1157	0.0	0.0
1157	0	0	1029	0.0	0.0
1029	-1	0	900	0.0	0.0
900	-1	0	771	0.0	0.0
771	1	0	652	0.0	0.0
652	-1	0	523	0.0	0.0
523	-1	0	402	0.0	0.0
402	0	0	410	0.0	0.0
410	0	0	418	0.0	0.0
418	0	0	426	0.0	0.0
426	1	0	435	0.0	0.0
435	-1	0	314	0.0	0.0
314	-1	0	321	0.0	0.0
321	-1	0	456	0.0	0.0
456	-1	0	591	0.0	0.0
591	0	0	711	0.0	0.0
711	1	0	824	0.0	0.81
824	0	0	952	0.0	0.0
66	-1	0	73	0.0	0.0
73	1	0	210	0.0	0.0
210	0	0	218	0.0	0.0
218	0	0	226	0.0	0.0
226	-1	0	233	0.0	0.0
233	0	0	369	0.0	0.0
369	-1	0	504	0.0	0.43046721000000016
504	0	0	632	0.0	0.0
632	-1	0	767	0.0	0.0
767	-1	0	886	0.0	0.0
886	0	0	878	0.0	0.0
878	0	0	870	0.0	0.6561000000000001
870	-1	0	861	0.0	0.0
861	0	0	725	0.0	0.0
725	0	0	589	0.0	0.0
589	-1	0	452	0.0	0.0
452	1	0	325	0.0	0.0
325	0	0	189	0.0	0.0
189	0	0	53	0.0	0.0
53	1	0	46	0.0	0.0
46	0	0	38	0.0	0.0
38	-1	0	29	0.0	0.0
29	-1	0	20	0.0	0.0
20	0	0	20	0.0	0.0
20	1	0	21	0.0	0.0
21	0	0	13	0.0	0.0
13	1	0	6	0.0	0.0
6	-1	0	5	0.0	0.0
5	-1	0	4	0.0	0.0
4	1	0	5	0.0	0.0
5	0	0	5	0.0	0.0
5	-1	0	4	0.0	0.0
4	1	0	5	0.0	0.0
5	0	0	5	0.0	0.0
5	0	0	5	0.0	0.0
5	-1	0	4	0.0	0.0
4	0	0	4	0.0	0.0
4	-1	0	3	0.0	0.0
3	0	0	11	0.0	0.0
11	1	0	20	0.0	0.0
20	1	0	21	0.0	0.0
21	1	0	14	0.0	0.0
14	-1	0	5	0.0	0.0
5	0	0	5	0.0	0.0
5	0	0	5	0.0	0.0
5	-1	0	4	0.0	0.0
4	0	0	4	0.0	0.0
4	1	0	5	0.0	0.0
5	-1	0	4	0.0	0.0
4	1	0	5	0.0	0.0
5	1	0	6	0.0	0.0
6	1	0	7	0.0	0.0
7	-1	0	134	0.0	0.0
134	0	0	134	0.0	0.0
134	1	0	135	0.0	0.0
135	-1	0	262	0.0	0.0
262	1	0	263	0.0	0.0
263	1	0	384	0.0	0.0
384	1	0	513	0.0	0.0
513	1	0	650	0.0	0.0
650	1	0	659	0.0	0.0
659	-1	0	538	0.0	0.0
538	0	0	546	0.0	0.0
546	1	0	555	0.0	0.0
555	-1	0	434	0.0	0.0
434	-1	0	441	0.0	0.0
441	-1	0	576	0.0	0.0
576	-1	0	711	0.0	0.7290000000000001
711	0	0	831	0.0	0.0
831	1	0	944	0.0	0.0
944	-1	0	1079	0.0	0.0
1079	-1	0	1198	0.0	0.0
1198	-1	0	1189	0.0	0.0
1189	-1	0	1052	0.0	0.0
1052	0	0	924	0.0	0.0
924	0	0	796	0.0	0.0
796	1	0	669	0.0	0.0
669	1	0	534	0.0	0.0
534	1	0	527	0.0	0.0
527	1	0	640	0.0	0.0
640	-1	0	775	0.0	0.0
775	1	0	896	0.0	0.0
896	1	0	1025	0.0	0.0
1025	1	0	1162	0.0	0.0
1162	-1	0	1169	0.0	0.0
1169	1	0	1306	0.0	0.0
1306	0	0	1314	0.0	0.0
1314	1	0	1323	0.0	0.0
1323	0	0	1203	0.0	0.0
1203	1	0	1084	0.0	0.0
1084	-1	0	955	0.0	0.0
955	-1	0	834	0.0	0.0
834	0	0	842	0.0	0.0
842	-1	0	849	0.0	0.0
849	-1	0	984	0.0	0.0
984	1	0	1113	0.0	0.0
1113	0	0	1249	0.0	0.0
1249	0	0	1385	0.0	0.0
1385	0	0	1521	0.0	0.0
1521	1	0	1658	0.0	0.0
1658	0	0	1658	0.0	0.0
1658	0	0	1658	0.0	0.0
1658	0	0	1658	0.0	0.0
1658	0	0	1658	0.0	0.0
1658	0	0	1658	0.0	0.0
1658	-1	0	1657	0.0	0.0
1657	-1	0	1784	0.0	0.0
1784	-1	0	1919	0.0	0.0
1919	-1	0	2038	0.0	0.0
2038	1	0	2031	0.0	0.0
2031	-1	0	2022	0.0	0.0
2022	1	0	2015	0.0	0.0
2015	-1	0	2006	0.0	0.0
2006	1	0	1999	0.0	0.0
1999	0	0	1991	0.0	0.0
1991	-1	0	1982	0.0	0.0
1982	1	0	1975	0.0	0.0
1975	1	0	1960	0.0	0.0
1960	0	0	1960	0.0	0.0
1960	1	0	1961	0.0	0.0
1961	1	0	1970	0.0	0.0
1970	1	0	1979	0.0	0.0
1979	-1	0	1858	0.0	0.0
1858	-1	0	1865	0.0	0.0
1865	-1	0	2000	0.0	0.0
2000	-1	0	2007	0.0	0.0
2007	1	0	1992	0.0	0.0
1992	1	0	1993	0.0	0.0
1993	0	0	2001	0.0	0.0
2001	0	0	2009	0.0	0.0
2009	0	0	2017	0.0	0.0
2017	1	0	2026	0.0	0.0
2026	1	0	2035	0.0	0.0
2035	0	0	1915	0.0	0.0
1915	1	0	1788	0.0	0.0
1788	0	0	1660	0.0	0.0
1660	-1	0	1531	0.0	0.0
1531	-1	0	1402	0.0	0.0
1402	1	0	1403	0.0	0.0
1403	1	0	1276	0.0	0.0
1276	1	0	1149	0.0	0.0
1149	1	0	1014	0.0	0.0
1014	-1	0	1005	0.0	0.0
1005	1	0	870	0.0	0.6561000000000001
870	0	0	862	0.7290000000000001	0.7290000000000001
862	-1	0	853	0.0	0.0
853	-1	0	716	0.0	0.0
716	1	0	589	0.0	0.0
589	0	0	453	0.0	0.0
453	1	0	318	0.0	0.0
318	0	0	310	0.0	0.0
310	0	0	302	0.0	0.0
302	1	0	295	0.0	0.0
295	0	0	415	0.0	0.0
415	1	0	528	0.0	0.0
528	0	0	656	0.0	0.0
656	0	0	784	0.0	0.0
784	0	0	912	0.0	0.0
912	0	0	1040	0.0	0.0
1040	-1	0	1175	0.0	0.0
1175	1	0	1288	0.0	0.0
1288	1	0	1417	0.0	0.0
1417	1	0	1554	0.0	0.0
1554	1	0	1563	0.0	0.0
1563	0	0	1443	0.0	0.0
1443	0	0	1323	0.0	0.0
1323	0	0	1203	0.0	0.0
1203	0	0	1083	0.0	0.0
1083	-1	0	962	0.0	0.0
962	0	0	970	0.0	0.0
970	0	0	978	0.0	0.0
978	1	0	987	0.0	0.0
987	1	0	868	0.0	0.0
868	1	0	741	0.0	0.0
741	-1	0	604	0.0	0.0
604	0	0	476	0.0	0.0
476	1	0	349	0.0	0.0
349	-1	0	212	0.0	0.0
212	1	0	85	0.0	0.0
85	0	0	77	0.0	0.0
77	0	0	69	0.0	0.0
69	0	0	61	0.0	0.0
61	0	0	53	0.0	0.0
53	-1	0	44	0.0	0.0
44	-1	0	43	0.0	0.0
43	-1	0	50	0.0	0.0
50	-1	0	57	0.0	0.0
57	-1	0	192	0.0	0.0
192	-1	0	327	0.0	0.0
327	0	0	447	0.0	0.0
447	1	0	560	0.0	0.0
560	0	0	688	0.0	0.7290000000000001
688	-1	0	823	0.0	0.0
823	1	0	936	0.0	0.0
936	0	0	1064	0.0	0.0
1064	0	0	1192	0.0	0.0
1192	-1	0	1327	0.0	0.0
1327	-1	0	1446	0.0	0.0
1446	0	0	1438	0.0	0.0
1438	0	0	1430	0.0	0.0
1430	-1	0	1421	0.0	0.0
1421	0	0	1285	0.0	0.0
1285	1	0	1158	0.0	0.0
1158	1	0	1159	0.0	0.0
1159	0	0	1287	0.0	0.0
1287	-1	0	1414	0.0	0.0
1414	1	0	1415	0.0	0.0
1415	1	0	1536	0.0	0.0
1536	1	0	1665	0.0	0.0
1665	-1	0	1800	0.0	0.0
1800	0	0	1928	0.0	0.0
1928	0	0	1928	0.0	0.0
1928	0	0	1928	0.0	0.0
1928	-1	0	1935	0.0	0.0
1935	1	0	1920	0.0	0.0
1920	0	0	1920	0.0	0.0
1920	-1	0	1927	0.0	0.0
1927	-1	0	1926	0.0	0.0
1926	0	0	1926	0.0	0.0
1926	-1	0	1925	0.0	0.0
1925	-1	0	1796	0.0	0.0
1796	-1	0	1667	0.0	0.0
1667	-1	0	1546	0.0	0.0
1546	-1	0	1553	0.0	0.0
1553	1	0	1690	0.0	0.0
1690	-1	0	1697	0.0	0.0
1697	1	0	1834	0.0	0.0
1834	-1	0	1841	0.0	0.0
1841	1	0	1978	0.0	0.0
1978	0	0	1986	0.0	0.0
1986	1	0	1995	0.0	0.0
1995	-1	0	1874	0.0	0.0
1874	1	0	1883	0.0	0.0
1883	0	0	1763	0.0	0.0
1763	1	0	1644	0.0	0.0
1644	0	0	1516	0.0	0.0
1516	1	0	1389	0.0	0.5904900000000002
1389	0	0	1253	0.6561000000000001	0.6561000000000001
1253	0	0	1117	0.7290000000000001	0.7290000000000001
1117	-1	0	980	0.0	0.0
980	1	0	853	0.0	0.0
853	-1	0	716	0.0	0.0
716	1	0	589	0.0	0.0
589	-1	0	452	0.0	0.0
452	0	0	324	0.0	0.0
324	-1	0	195	0.0	0.0
195	-1	0	74	0.0	0.0
74	1	0	83	0.0	0.0
83	1	0	92	0.0	0.0
92	-1	0	91	0.0	0.0
91	0	0	99	0.0	0.0
99	-1	0	106	0.0	0.0
106	0	0	114	0.0	0.0
114	1	0	123	0.0	0.0
123	-1	0	122	0.0	0.0
122	-1	0	121	0.0	0.0
121	1	0	250	0.0	0.0
250	1	0	251	0.0	0.0
251	1	0	124	0.0	0.0
124	-1	0	123	0.0	0.0
123	1	0	124	0.0	0.0
124	-1	0	123	0.0	0.0
123	1	0	124	0.0	0.0
124	1	0	125	0.0	0.0
125	1	0	118	0.0	0.0
118	0	0	110	0.0	0.0
110	0	0	102	0.0	0.0
102	-1	0	93	0.0	0.0
93	1	0	86	0.0	0.0
86	0	0	78	0.0	0.0
78	1	0	71	0.0	0.0
71	1	0	184	0.0	0.0
184	-1	0	319	0.0	0.0
319	0	0	439	0.0	0.0
439	-1	0	558	0.0	0.0
558	0	0	550	0.0	0.0
550	-1	0	541	0.0	0.0
541	1	0	406	0.0	0.0
406	-1	0	397	0.0	0.0
397	-1	0	260	0.0	0.0
260	0	0	132	0.0	0.0
132	-1	0	3	0.0	0.0
3	0	0	11	0.0	0.0
11	1	0	20	0.0	0.0
20	-1	0	19	0.0	0.0
19	1	0	28	0.0	0.0
28	0	0	28	0.0	0.0
28	0	0	28	0.0	0.0
28	0	0	28	0.0	0.0
28	1	0	29	0.0	0.0
29	1	0	22	0.0	0.0
22	1	0	15	0.0	0.0
15	0	0	135	0.0	0.0
135	-1	0	262	0.0	0.0
262	-1	0	261	0.0	0.0
261	0	0	133	0.0	0.0
133	1	0	6	0.0	0.0
6	1	0	7	0.0	0.0
7	-1	0	134	0.0	0.0
134	0	0	134	0.0	0.0
134	0	0	134	0.0	0.0
134	1	0	135	0.0	0.0
135	1	0	256	0.0	0.0
256	-1	0	391	0.0	0.0
391	0	0	519	0.0	0.0
519	-1	0	646	0.0	0.0
646	1	0	647	0.0	0.0
647	0	0	775	0.0	0.0
775	0	0	903	0.0	0.0
903	1	0	1024	0.0	0.0
1024	-1	0	1159	0.0	0.0
1159	0	0	1287	0.0	0.0
1287	1	0	1408	0.0	0.0
1408	-1	0	1543	0.0	0.0
1543	0	0	1671	0.0	0.0
1671	1	0	1792	0.0	0.0
1792	1	0	1921	0.0	0.0
1921	-1	0	1928	0.0	0.0
1928	0	0	1928	0.0	0.0
1928	1	0	1929	0.0	0.0
1929	1	0	1938	0.0	0.0
1938	0	0	1946	0.0	0.0
1946	0	0	1954	0.0	0.0
1954	1	0	1963	0.0	0.0
1963	-1	0	1842	0.0	0.0
1842	-1	0	1849	0.0	0.0
1849	0	0	1985	0.0	0.0
1985	1	0	1994	0.0	0.0
1994	-1	0	2001	0.0	0.0
2001	-1	0	2008	0.0	0.0
2008	0	0	2008	0.0	0.0
2008	-1	0	2015	0.0	0.0
2015	1	0	2000	0.0	0.0
2000	-1	0	2007	0.0	0.0
2007	1	0	1992	0.0	0.0
1992	1	0	1993	0.0	0.0
1993	-1	0	2000	0.0	0.0
2000	0	0	2000	0.0	0.0
2000	1	0	2001	0.0	0.0
2001	1	0	2010	0.0	0.0
2010	0	0	2018	0.0	0.0
2018	1	0	2027	0.0	0.0
2027	0	0	1907	0.0	0.0
1907	1	0	1788	0.0	0.0
1788	-1	0	1659	0.0	0.0
1659	1	0	1532	0.0	0.0
1532	-1	0	1403	0.0	0.0
1403	-1	0	1274	0.0	0.0
1274	1	0	1275	0.0	0.0
1275	-1	0	1146	0.0	0.0
1146	1	0	1147	0.0	0.0
1147	1	0	1020	0.0	0.0
1020	1	0	893	0.0	0.47829690000000014
893	1	0	758	0.5314410000000002	0.5314410000000002
758	1	0	751	0.0	0.0
751	0	0	871	0.0	0.0
871	1	0	984	0.0	0.0
984	1	0	1113	0.0	0.0
1113	1	0	1250	0.0	0.0
1250	-1	0	1257	0.0	0.0
1257	-1	0	1392	0.0	0.0
1392	0	0	1520	0.0	0.0
1520	-1	0	1655	0.0	0.0
1655	-1	0	1774	0.0	0.0
1774	-1	0	1765	0.0	0.0
1765	1	0	1630	0.0	0.0
1630	-1	0	1621	0.0	0.0
1621	-1	0	1484	0.0	0.0
1484	-1	0	1355	0.0	0.0
1355	-1	0	1234	0.0	0.0
1234	0	0	1242	0.0	0.0
1242	0	0	1250	0.0	0.0
1250	1	0	1259	0.0	0.0
1259	0	0	1139	0.0	0.0
1139	-1	0	1018	0.0	0.0
1018	1	0	1019	0.0	0.0
1019	-1	0	890	0.0	0.0
890	0	0	890	0.0	0.0
890	-1	0	889	0.0	0.0
889	1	0	1018	0.0	0.0
1018	1	0	1019	0.0	0.0
1019	-1	0	890	0.0	0.0
890	1	0	891	0.0	0.0
891	-1	0	762	0.0	0.0
762	0	0	762	0.0	0.0
762	1	0	763	0.0	0.0
763	1	0	636	0.0	0.0
636	0	0	508	0.0	0.0
508	1	0	381	0.0	0.0
381	1	0	246	0.0	0.0
246	0	0	238	0.0	0.0
238	1	0	231	0.0	0.0
231	1	0	344	0.0	0.0
344	-1	0	479	0.0	0.5904900000000002
479	1	0	592	0.0	0.0
592	-1	0	727	0.0	0.7290000000000001
727	-1	0	846	0.0	0.0
846	-1	0	837	0.0	0.0
837	-1	0	700	0.0	0.0
700	1	0	573	0.0	0.0
573	1	0	438	0.0	0.0
438	1	0	431	0.0	0.0
431	0	0	551	0.0	0.0
551	-1	0	670	0.0	0.0
670	-1	0	661	0.0	0.0
661	1	0	526	0.0	0.0
526	0	0	518	0.0	0.0
518	0	0	518	0.0	0.0
518	1	0	519	0.0	0.0
519	0	0	647	0.0	0.0
647	1	0	768	0.0	0.0
768	0	0	896	0.0	0.0
896	0	0	1024	0.0	0.0
1024	0	0	1152	0.0	0.0
1152	1	0	1281	0.0	0.0
1281	0	0	1417	0.0	0.0
1417	0	0	1553	0.0	0.0
1553	1	0	1690	0.0	0.0
1690	-1	0	1697	0.0	0.0
1697	0	0	1833	0.0	0.0
1833	-1	0	1968	0.0	0.0
1968	-1	0	1975	0.0	0.0
1975	1	0	1960	0.0	0.0
1960	0	0	1960	0.0	0.0
1960	-1	0	1967	0.0	0.0
1967	-1	0	1958	0.0	0.0
1958	-1	0	1949	0.0	0.0
1949	1	0	1814	0.0	0.0
1814	1	0	1807	0.0	0.0
1807	1	0	1920	0.0	0.0
1920	0	0	1920	0.0	0.0
1920	1	0	1921	0.0	0.0
1921	1	0	1930	0.0	0.0
1930	-1	0	1937	0.0	0.0
1937	1	0	1946	0.0	0.0
1946	0	0	1954	0.0	0.0
1954	1	0	1963	0.0	0.0
1963	0	0	1843	0.0	0.0
1843	1	0	1724	0.0	0.0
1724	-1	0	1595	0.0	0.0
1595	1	0	1476	0.0	0.0
1476	0	0	1348	0.0	0.0
1348	1	0	1221	0.0	0.0
1221	-1	0	1084	0.0	0.0
1084	1	0	957	0.0	0.0
957	0	0	821	0.0	0.0
821	0	0	685	0.0	0.0
685	-1	0	548	0.0	0.0
548	0	0	420	0.0	0.0
420	1	0	293	0.0	0.0
293	1	0	158	0.0	0.0
158	1	0	151	0.0	0.0
151	0	0	271	0.0	0.0
271	0	0	391	0.0	0.0
391	0	0	519	0.0	0.0
519	1	0	640	0.0	0.0
640	0	0	768	0.0	0.0
768	1	0	897	0.0	0.0
897	0	0	1033	0.0	0.0
1033	1	0	1170	0.0	0.0
1170	1	0	1179	0.0	0.0
1179	0	0	1059	0.0	0.0
1059	1	0	940	0.0	0.0
940	-1	0	811	0.0	0.0
811	-1	0	690	0.0	0.6561000000000001
690	1	0	699	0.0	0.0
699	1	0	580	0.0	0.0
580	0	0	452	0.0	0.0
452	0	0	324	0.0	0.0
324	-1	0	195	0.0	0.0
195	0	0	75	0.0	0.0
75	0	0	83	0.0	0.0
83	1	0	92	0.0	0.0
92	1	0	93	0.0	0.0
93	0	0	85	0.0	0.0
85	1	0	78	0.0	0.0
78	0	0	70	0.0	0.0
70	0	0	62	0.0	0.0
62	0	0	54	0.0	0.0
54	-1	0	45	0.0	0.0
45	1	0	38	0.0	0.0
38	0	0	30	0.0	0.0
30	1	0	23	0.0	0.0
23	-1	0	142	0.0	0.0
142	0	0	134	0.0	0.0
134	1	0	135	0.0	0.0
135	-1	0	262	0.0	0.0
262	1	0	263	0.0	0.0
263	0	0	391	0.0	0.0
391	1	0	512	0.0	0.0
512	0	0	640	0.0	0.0
640	0	0	768	0.0	0.0
768	0	0	896	0.0	0.0
896	-1	0	1031	0.0	0.0
1031	-1	0	1158	0.0	0.0
1158	-1	0	1157	0.0	0.0
1157	0	0	1029	0.0	0.0
1029	0	0	901	0.0	0.0
901	0	0	773	0.0	0.0
773	0	0	645	0.0	0.0
645	0	0	517	0.0	0.0
517	1	0	390	0.0	0.0
390	1	0	391	0.0	0.0
391	1	0	512	0.0	0.0
512	0	0	640	0.0	0.0
640	-1	0	775	0.0	0.0
775	0	0	903	0.0	0.0
903	1	0	1024	0.0	0.0
1024	0	0	1152	0.0	0.0
1152	-1	0	1287	0.0	0.0
1287	1	0	1408	0.0	0.0
1408	1	0	1537	0.0	0.0
1537	0	0	1673	0.0	0.0
1673	1	0	1810	0.0	0.0
1810	0	0	1818	0.0	0.0
1818	0	0	1826	0.0	0.0
1826	0	0	1834	0.0	0.0
1834	1	0	1843	0.0	0.0
1843	0	0	1723	0.0	0.0
1723	-1	0	1602	0.0	0.0
1602	0	0	1610	0.0	0.0
1610	1	0	1619	0.0	0.0
1619	-1	0	1498	0.0	0.0
1498	0	0	1506	0.0	0.0
1506	-1	0	1513	0.0	0.0
1513	-1	0	1648	0.0	0.0
1648	0	0	1776	0.0	0.0
1776	1	0	1905	0.0	0.0
1905	0	0	2041	0.0	0.0
2041	0	0	2041	0.0	0.0
2041	-1	0	2040	0.0	0.0
2040	-1	0	2047	0.0	0.0
2047	0	0	2039	0.0	0.0
2039	-1	0	2030	0.0	0.0
2030	0	0	2022	0.0	0.0
2022	0	0	2014	0.0	0.0
2014	-1	0	2005	0.0	0.0
2005	-1	0	1868	0.0	0.0
1868	-1	0	1739	0.0	0.0
1739	1	0	1620	0.0	0.0
1620	1	0	1493	0.0	0.0
1493	0	0	1357	0.0	0.0
1357	0	0	1221	0.0	0.0
1221	-1	0	1084	0.0	0.0
1084	1	0	957	0.0	0.0
957	1	0	822	0.0	0.0
822	0	0	814	0.0	0.0
814	0	0	806	0.0	0.0
806	-1	0	797	0.0	0.0
797	-1	0	660	0.0	0.0
660	1	0	533	0.0	0.0
533	1	0	398	0.0	0.0
398	-1	0	389	0.0	0.0
389	1	0	262	0.0	0.0
262	-1	0	261	0.0	0.0
261	1	0	134	0.0	0.0
134	0	0	134	0.0	0.0
134	0	0	134	0.0	0.0
134	0	0	134	0.0	0.0
134	1	0	135	0.0	0.0
135	0	0	263	0.0	0.0
263	0	0	391	0.0	0.0
391	1	0	512	0.0	0.0
512	0	0	640	0.0	0.0
640	0	0	768	0.0	0.0
768	1	0	897	0.0	0.0
897	1	0	1034	0.0	0.0
1034	-1	0	1041	0.0	0.0
1041	0	0	1177	0.0	0.0
1177	1	0	1314	0.0	0.0
1314	-1	0	1321	0.0	0.0
1321	-1	0	1456	0.0	0.0
1456	0	0	1584	0.0	0.0
1584	1	0	1713	0.0	0.0
1713	0	0	1849	0.0	0.0
1849	0	0	1985	0.0	0.0
1985	0	0	1993	0.0	0.0
1993	1	0	2002	0.0	0.0
2002	1	0	2011	0.0	0.0
2011	0	0	1891	0.0	0.0
1891	0	0	1771	0.0	0.0
1771	0	0	1651	0.0	0.0
